Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged
1113619534,"Aug 2, 2017, 8:56:18 AM",Family hike in the woods,Hike,,8606,9.16,,false,,activities/1113619534.gpx,,,8606.0,7168.0,9160.2998046875,10.800000190734863,,211.89599609375,,55.099998474121094,407.5,46.29999923706055,-3.630889892578125,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115376641,"Aug 3, 2017, 7:50:54 AM",It's all fun and games until somebody gets stung in the face by a jellyfish...,Walk,"",16614,13.41,,false,,activities/1115376641.gpx,70.30680084228516,,16614.0,9858.0,13415.0,12.100000381469727,,420.02801513671875,,-4.599999904632568,48.0,50.0,0.1789039969444275,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116826225,"Aug 4, 2017, 9:53:28 AM",Pranzo pedal,Ride,"",11271,30.55,,false,,activities/1116826225.gpx,70.30680084228516,,11271.0,6370.0,30551.599609375,13.199999809265137,,865.8569946289062,,375.20001220703125,1064.800048828125,46.099998474121094,-0.008510190062224865,,,,,,,,133.1649932861328,945.8110961914062,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119743530,"Aug 6, 2017, 7:40:11 AM",Monte Ceppo Climb,Ride,,8298,33.22,,false,,activities/1119743530.gpx,70.30680084228516,,8298.0,7594.0,33223.0,13.899999618530273,,924.5499877929688,,375.1000061035156,1190.300048828125,48.0,-0.10745599865913391,,,,,,,,117.21600341796875,992.5042114257812,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121446647,"Aug 7, 2017, 8:22:10 AM",Ceriana to the beach,Ride,,2318,14.92,,false,,activities/1121446647.gpx,70.30680084228516,,2318.0,2070.0,14923.099609375,12.899999618530273,,173.72999572753906,,4.0,426.0,33.400001525878906,-2.5611300468444824,,,,,,,,136.5279998779297,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121824162,"Aug 7, 2017, 2:00:16 PM","b̶l̶o̶o̶d̶, sweat, & t̶e̶a̶r̶s̶",Ride,,3119,14.85,,false,,activities/1121824162.gpx,70.30680084228516,,3119.0,3032.0,14858.599609375,12.300000190734863,,502.7439880371094,,1.899999976158142,426.0,49.400001525878906,2.6260900497436523,,,,,,,,165.3350067138672,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122972643,"Aug 8, 2017, 5:29:18 AM",Mountain climbing and a cappuccino ,Ride,Ceriana-Monte Ceppo-Baiardo-Ceriana ,10049,43.11,,false,,activities/1122972643.gpx,70.30680084228516,,10049.0,9573.0,43118.6015625,17.0,,1384.0899658203125,,375.5,1510.5999755859375,45.29999923706055,-0.06841590255498886,,,,,,,,138.33700561523438,1476.5946044921875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124635010,"Aug 9, 2017, 7:52:26 AM",Ceriana-Arma di Taggia downhill,Ride,,2275,16.83,,false,,activities/1124635010.gpx,70.30680084228516,,2275.0,2093.0,16832.599609375,13.800000190734863,,180.35899353027344,,7.0,402.0,42.400001525878906,-2.2931699752807617,,,,,,,,156.38499450683594,364.95489501953125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124773230,"Aug 9, 2017, 8:47:32 AM",Seaside family ride,Ride,,5463,19.20,,false,,activities/1124773230.gpx,70.30680084228516,,5463.0,3736.0,19203.19921875,10.100000381469727,,84.62950134277344,,2.0,18.399999618530273,31.100000381469727,0.011977200396358967,,,,,,,,54.4114990234375,226.65872192382812,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124938316,"Aug 9, 2017, 11:33:54 AM",Uphill in the heat,Ride,,3771,15.34,,false,,activities/1124938316.gpx,70.30680084228516,,3771.0,3219.0,15344.7001953125,14.399999618530273,,532.2880249023438,,7.0,426.0,50.0,2.4946699142456055,,,,,,,,163.94900512695312,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127748468,"Aug 11, 2017, 5:18:28 AM",Grocery store pedal,Ride,,1965,14.88,,false,,activities/1127748468.gpx,70.30680084228516,,1965.0,1945.0,14884.900390625,14.699999809265137,,187.42100524902344,,9.0,426.0,33.5,-2.5797998905181885,,,,,,,,135.72000122070312,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127798970,"Aug 11, 2017, 6:15:24 AM",Oggi ho Poggio,Ride,,2858,14.73,,false,,activities/1127798970.gpx,70.30680084228516,,2858.0,2858.0,14734.599609375,11.399999618530273,,571.6820068359375,,9.0,426.0,49.29999923706055,2.6373300552368164,,,,,,,,184.80799865722656,588.922119140625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129196222,"Aug 12, 2017, 5:58:34 AM",Italy to France 50k,Ride,"",7561,51.24,,false,,activities/1129196222.gpx,70.30680084228516,,7561.0,7349.0,51244.30078125,15.800000190734863,,838.198974609375,,-1.0,426.0,44.29999923706055,-0.7261300086975098,,,,,,,,155.35400390625,1272.99169921875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1196233909,"Sep 22, 2017, 8:00:45 AM",Lunch Hike,Hike,"",23550,13.48,,false,,activities/1196233909.gpx,70.30680084228516,,23550.0,13472.0,13486.2001953125,3.200000047683716,,804.4509887695312,,700.0999755859375,1184.0999755859375,49.599998474121094,2.5885701179504395,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235587794,"Oct 18, 2017, 3:25:00 AM",Morning Swim,Swim,,1800,"1,000",,false,,,,,1800.0,1800.0,1000.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326315270,"Dec 25, 2017, 1:46:38 AM",Christmas Morning Jungle Run,Run,"",4310,9.47,,false,,activities/1326315270.gpx,70.30680084228516,,4310.0,4168.0,9478.400390625,4.699999809265137,,132.9429931640625,,3.799999952316284,22.0,20.700000762939453,-0.01793549954891205,,,,,,,,,859.5090942382812,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328826713,"Dec 27, 2017, 9:31:28 AM",Kandy Lake Loop,Walk,,2915,2.92,,false,,activities/1328826713.gpx,,,2915.0,2624.0,2926.5,2.5999999046325684,,59.92169952392578,,508.8999938964844,541.0,42.099998474121094,-0.03417050093412399,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331411314,"Dec 29, 2017, 5:15:25 AM",Belihuloya Waterfall Walk,Hike,,15263,12.36,,false,,activities/1331411314.gpx,,,15263.0,10163.0,12364.099609375,11.600000381469727,,308.885986328125,,586.0,789.0,49.70000076293945,-0.5564500093460083,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1332590031,"Dec 30, 2017, 5:45:54 AM",Good swimming hole except for the fire ants and the leeches,Hike,,8208,3.87,,false,,activities/1332590031.gpx,,,8208.0,3605.0,3874.10009765625,4.099999904632568,,189.19500732421875,,437.20001220703125,576.7000122070312,44.20000076293945,-0.051624901592731476,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1332678113,"Dec 30, 2017, 8:41:47 AM",Stroll to the beer store,Walk,"",3124,4.84,,false,,activities/1332678113.gpx,70.30680084228516,,3124.0,2954.0,4843.0,3.4000000953674316,,86.98059844970703,,564.7000122070312,645.0,21.5,0.4460049867630005,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1450311785,"Mar 10, 2018, 9:07:03 AM",Rum Running,Hike,"",7592,5.80,,false,,activities/1450311785.gpx,70.30680084228516,,7592.0,5159.0,5804.10009765625,11.899999618530273,,308.68365478515625,,939.7000122070312,1286.4000244140625,49.70000076293945,-2.737719774246216,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1450311793,"Mar 9, 2018, 8:26:34 AM",Wadi golf,Hike,"",21027,8.44,,false,,activities/1450311793.gpx,70.30680084228516,,21027.0,6963.0,8448.400390625,4.300000190734863,,257.8466796875,,1014.9000244140625,1106.0999755859375,49.29999923706055,0.01420387253165245,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490972040,"Apr 5, 2018, 1:11:32 PM",Cyprus Hill,Hike,,7473,8.99,,false,,activities/1490972040.gpx,,,7473.0,6997.0,8998.7998046875,2.4000000953674316,,582.6408081054688,,77.0,209.39999389648438,49.70000076293945,0.36671555042266846,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559724230,"May 9, 2018, 6:02:52 AM",Dana Village to Feynan ,Hike,"Me and sixty seventh graders on a hike. Good times. 
",12669,13.61,,false,,activities/1559724230.gpx,70.30680084228516,,12669.0,9941.0,13613.2998046875,3.5,,148.60107421875,,322.8999938964844,1109.0,44.29999923706055,-5.773765563964844,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637701569,"Jun 14, 2018, 9:52:03 AM",Seaside tandem ride,Ride,"Summer underway!
",3148,13.80,,false,,activities/1637701569.gpx,70.30680084228516,,3148.0,2722.0,13802.900390625,8.699999809265137,,48.84038543701172,,2.0,14.399999618530273,14.100000381469727,-0.014489708468317986,,,,,,,,66.07633209228516,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639981877,"Jun 15, 2018, 8:58:51 AM",Baiardo Lunch Stroll,Walk,Ceriana-Baiardo-Ceriana with lunch in between. ,17398,19.37,,false,,activities/1639981877.gpx,,,17398.0,12895.0,19374.900390625,7.5,,683.7888793945312,,375.20001220703125,903.7999877929688,47.20000076293945,-0.000516131694894284,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1651153410,"Jun 20, 2018, 4:18:51 PM",Uphill from Ceriana,Ride,,6217,27.73,,false,,activities/1651153410.gpx,70.30680084228516,,6217.0,6067.0,27732.599609375,13.100000381469727,,748.9024047851562,,375.5,1064.5999755859375,42.79999923706055,-0.025241052731871605,,,,,,,,118.86089324951172,804.0596313476562,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1658415878,"Jun 24, 2018, 7:06:02 AM",caffé bianchi,Ride,Hill climb with a coffee break. ,7171,30.72,,false,,activities/1658415878.gpx,70.30680084228516,,7171.0,6066.0,30726.30078125,19.399999618530273,,906.89111328125,,375.20001220703125,1064.5999755859375,49.70000076293945,-0.016923611983656883,,,,,,,,134.10838317871094,907.051513671875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1658872848,"Jun 24, 2018, 10:01:55 AM",San Giovanni hustle,Hike,,1998,2.55,,false,,activities/1658872848.gpx,,,1998.0,1998.0,2554.199951171875,3.0,,413.52001953125,,393.0,760.7999877929688,47.900001525878906,14.317594528198242,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1658971299,"Jun 24, 2018, 11:58:10 AM",San Giovanni to Ceriana,Run,,1214,2.52,,false,,activities/1658971299.gpx,70.30680084228516,,1214.0,1145.0,2529.0,4.099999904632568,,56.81181335449219,,400.0,760.9000244140625,38.20000076293945,-13.190984725952148,,,,,,,,,313.39453125,,,,,,,,,,,,,,,,0.0,,,3627.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,
1681356479,"Jul 4, 2018, 7:42:20 PM",Prineville Pedaling with Rowley ,Ride,,2777,9.26,,false,,activities/1681356479.gpx,70.30680084228516,,2777.0,2457.0,9259.599609375,6.599999904632568,,38.78273010253906,,873.2000122070312,896.5,4.199999809265137,0.012959523126482964,,,,,,,,35.371761322021484,96.90299224853516,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1694106702,"Jul 10, 2018, 5:13:20 PM",Payette Lake paddleboarding ,Stand Up Paddling,Pilgrim Cove to Shellworth Island and back again. ,9537,7.58,,false,,activities/1694106702.gpx,,,9537.0,6377.0,7585.7001953125,3.0,,0.0,,1520.800048828125,1523.5999755859375,7.199999809265137,0.006591349374502897,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1715481462,"Jul 16, 2018, 4:01:48 PM",Smith rock walkabout.,Hike,,6832,5.85,,false,,activities/1715481462.gpx,,,6832.0,4519.0,5849.10009765625,8.800000190734863,,168.39125061035156,,803.0,894.0,48.900001525878906,1.0035731792449951,,,,,,,,,505.27191162109375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1715558821,"Jul 20, 2018, 3:54:53 PM",Pedaling to the notary. ,Ride,,2171,7.30,,false,,activities/1715558821.gpx,70.30680084228516,,2171.0,1429.0,7306.7001953125,10.800000190734863,,14.855720520019531,,124.0999984741211,133.10000610351562,8.699999809265137,-0.043795421719551086,,,,,,,,80.03712463378906,127.52590942382812,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1715731647,"Jul 20, 2018, 5:42:57 PM",Notary II,Ride,,1272,6.79,,false,,activities/1715731647.gpx,70.30680084228516,,1272.0,1155.0,6798.7001953125,10.800000190734863,,30.453012466430664,,124.0999984741211,146.89999389648438,6.300000190734863,0.2779943346977234,,,,,,,,105.87614440917969,136.34976196289062,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720464060,"Jul 22, 2018, 2:50:41 PM",Milk and bacon run,Ride,,2060,4.64,,false,,activities/1720464060.gpx,70.30680084228516,,2060.0,1149.0,4644.5,9.100000381469727,,21.926666259765625,,132.6999969482422,146.0,5.699999809265137,-0.04306168481707573,,,,,,,,63.742244720458984,81.66236114501953,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730507958,"Jul 27, 2018, 4:28:24 AM",Moonlight stroll ,Walk,Lots of moonlight and few freaks. Good times. ,3325,4.10,,false,,activities/1730507958.gpx,,,3325.0,3214.0,4101.10009765625,2.5999999046325684,,6.937619209289551,,873.9000244140625,881.0,6.199999809265137,0.0,,,,,,,,,354.271728515625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1745848815,"Aug 2, 2018, 9:30:59 PM",Primera pedal!,Ride,Test ride to the bike shop...aired up the tires on my new ride! ❤️🚴🏼❤️,3805,8.61,,false,,activities/1745848815.gpx,70.30680084228516,,3805.0,2643.0,8616.7001953125,9.899999618530273,,100.3268814086914,,104.5999984741211,182.0,21.200000762939453,0.00232107425108552,,,,,,,,63.83353042602539,188.1138153076172,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1749184134,"Aug 4, 2018, 12:40:02 PM",Breakfast beach stroll,Walk,Early AM beach wander. Picked up a few friends along the way...,6351,6.29,,false,,activities/1749184134.gpx,,,6351.0,5776.0,6296.0,3.5,,100.28203582763672,,-232.3000030517578,17.399999618530273,49.599998474121094,0.0,,,,,,,,,543.877197265625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1749853012,"Aug 4, 2018, 5:36:52 PM",Popoyo Lunch Stroll,Walk,,7098,4.82,,false,,activities/1749853012.gpx,,,7098.0,3699.0,4827.7998046875,1.7999999523162842,,32.278629302978516,,0.30000001192092896,17.399999618530273,42.70000076293945,-0.02692737802863121,,,,,,,,,417.04736328125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752486293,"Aug 5, 2018, 5:32:48 PM",Costco Run,Ride,,6422,17.93,,false,,activities/1752486293.gpx,70.30680084228516,,6422.0,3083.0,17937.400390625,13.0,,224.16473388671875,,169.0,265.6000061035156,25.0,0.0039024606812745333,,,,,,,,122.48314666748047,421.04083251953125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1754845400,"Aug 6, 2018, 9:37:49 PM",Bike shop and groceries,Ride,,3955,9.34,,false,Felt 65X,activities/1754845400.gpx,70.30680084228516,10.0,3955.0,2437.0,9346.2998046875,11.399999618530273,,134.14764404296875,,169.0,237.0,16.799999237060547,-0.00106994214002043,,,,,,,,105.91480255126953,287.7980651855469,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,5064737.0,,,,,,,,,,,
1763069509,"Aug 10, 2018, 4:58:10 PM",Paddling into the wind!,Stand Up Paddling,Yo ❤️ Nicaragua ,1965,1.04,,false,,activities/1763069509.gpx,70.30680084228516,,1965.0,1043.0,1040.5999755859375,2.0999999046325684,,7.145833492279053,,72.80000305175781,78.9000015258789,11.300000190734863,0.0480492040514946,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1763242542,"Aug 10, 2018, 7:21:29 PM",Afternoon Activity,Stand Up Paddling,,361,0.29,,false,,activities/1763242542.gpx,,,361.0,289.0,290.20001220703125,1.899999976158142,,4.796862602233887,,73.0,79.19999694824219,9.800000190734863,1.8952447175979614,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1763334129,"Aug 10, 2018, 8:17:10 PM",Apoyo paddle,Stand Up Paddling,,1401,0.97,,false,,activities/1763334129.gpx,,,1401.0,1099.0,974.5999755859375,1.899999976158142,,6.325892925262451,,72.9000015258789,80.30000305175781,10.0,0.4412066340446472,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777343660,"Aug 16, 2018, 11:19:34 PM","Oops I forgot to tell it I was riding, not paddling. ",Ride,,3191,7.94,,false,Felt 65X,activities/1777343660.gpx,70.30680084228516,10.0,3191.0,3191.0,7945.0,10.100000381469727,,104.79412078857422,,117.19999694824219,182.0,22.399999618530273,-0.03901825100183487,,,,,,,,120.10133361816406,427.3151550292969,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,5064737.0,,,,,,,,,,,
1781560171,"Aug 18, 2018, 7:59:37 PM",Cruising through the protest marches...😬,Ride,"Loop around Managua, luckily the cops are cool with gringo cyclists. ",8297,16.86,,false,Felt 65X,activities/1781560171.gpx,70.30680084228516,10.0,8297.0,4941.0,16864.0,11.5,,221.6522216796875,,86.19999694824219,237.0,26.5,-0.013045541010797024,,,,,,,,97.71934509277344,538.3566284179688,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,5064737.0,,,,,,,,,,,
1783723665,"Aug 19, 2018, 4:46:28 PM",Exploring Apoyo,Stand Up Paddling,Warm water and cold beer. ,4812,2.72,,false,,activities/1783723665.gpx,,,4812.0,3195.0,2719.10009765625,2.200000047683716,,18.014118194580078,,71.30000305175781,82.9000015258789,44.70000076293945,0.025743812322616577,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1783912266,"Aug 19, 2018, 6:31:40 PM",Apoyo II ,Stand Up Paddling,,3343,2.20,,false,,activities/1783912266.gpx,,,3343.0,2797.0,2200.89990234375,2.0999999046325684,,11.193750381469727,,73.0,80.30000305175781,9.0,0.00454359594732523,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1826065098,"Sep 7, 2018, 8:34:55 PM",Afternoon laps,Ride,,2245,10.92,,false,Felt 65X,activities/1826065098.gpx,70.30680084228516,10.0,2245.0,2244.0,10924.900390625,12.899999618530273,,272.6940002441406,,172.0,213.0,20.399999618530273,0.013730103150010109,,,,,,,,169.56434631347656,424.2601623535156,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,5064737.0,,,,,,,,,,,
1841773390,"Sep 14, 2018, 10:32:36 PM",En la sombra de Mombacho,Stand Up Paddling,First bit of Lake Nicaragua...I like it!,4084,3.51,,false,,activities/1841773390.gpx,,,4084.0,3332.0,3516.0,3.5999999046325684,,52.04107666015625,,-51.70000076293945,48.79999923706055,47.29999923706055,0.1535836160182953,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842902801,"Sep 15, 2018, 11:45:32 AM",Sunrise is for the birds,Stand Up Paddling,"",4530,3.63,,false,,activities/1842902801.gpx,70.30680084228516,,4530.0,3766.0,3632.300048828125,1.5,,50.56830978393555,,32.0,45.70000076293945,36.5,-0.024777689948678017,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856917146,"Sep 21, 2018, 9:16:45 PM",Oops got kicked off the track after a mile,Ride,"",271,1.77,,false,Felt 65X,activities/1856917146.gpx,70.30680084228516,10.0,271.0,271.0,1776.699951171875,8.199999809265137,,59.51305389404297,,191.0,211.8000030517578,23.399999618530273,0.5065571069717407,,,,,,,,252.46324157714844,76.28555297851562,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,5064737.0,,,,,,,,,,,
1856928091,"Sep 21, 2018, 9:22:25 PM",Afternoon Run,Run,,499,1.82,,false,My black scoots,activities/1856928091.gpx,70.30680084228516,,499.0,491.0,1825.4000244140625,5.0,,62.739559173583984,,192.1999969482422,211.3000030517578,24.299999237060547,0.4218253493309021,,,,,,,,,187.61862182617188,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3492473.0,,,,,,,,,,
1856947797,"Sep 21, 2018, 9:32:18 PM",Afternoon Walk,Walk,,912,1.69,,false,My black scoots,activities/1856947797.gpx,,,912.0,912.0,1694.5,2.5,,52.485713958740234,,191.8000030517578,209.8000030517578,26.0,0.34228384494781494,,,,,,,,,146.37863159179688,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3492473.0,,,,,,,,,,
1943297737,"Nov 3, 2018, 1:09:50 PM",Breakfast birdwatching,Stand Up Paddling,"",2966,2.73,,false,,activities/1943297737.gpx,70.30680084228516,,2966.0,2563.0,2737.39990234375,2.5,,16.698556900024414,,7.0,13.600000381469727,13.199999809265137,0.09132754057645798,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972542372,"Nov 18, 2018, 5:34:51 PM",Apoyo And Friends,Stand Up Paddling,,3314,2.05,,false,,activities/1972542372.gpx,,,3314.0,2366.0,2054.699951171875,4.300000190734863,,9.081250190734863,,72.4000015258789,84.30000305175781,21.5,0.5402248501777649,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972707907,"Nov 18, 2018, 8:02:40 PM",Apoyo Solo,Stand Up Paddling,,1753,1.28,,false,,activities/1972707907.gpx,,,1753.0,1591.0,1288.699951171875,1.899999976158142,,18.03455924987793,,68.4000015258789,85.80000305175781,22.5,-0.10087685286998749,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983144284,"Nov 24, 2018, 2:00:49 PM",Volcán Maderas,Hike,,33724,18.84,,false,My black scoots,activities/1983144284.gpx,,,33724.0,21252.0,18843.0,8.699999809265137,,1211.901123046875,,111.69999694824219,1281.300048828125,49.70000076293945,-0.019635939970612526,,,,,,,,,1627.7442626953125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3492473.0,,,,,,,,,,
1984728688,"Nov 25, 2018, 5:44:58 PM",Just out far enough to see back to yesterday’s hike...,Stand Up Paddling,,848,0.77,,false,,activities/1984728688.gpx,,,848.0,768.0,771.5999755859375,1.7000000476837158,,11.925000190734863,,30.899999618530273,43.900001525878906,22.600000381469727,0.025920165702700615,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996823110,"Dec 2, 2018, 4:15:00 PM",Más Apoyo,Stand Up Paddling,,4878,3.45,,false,,activities/1996823110.gpx,,,4878.0,3684.0,3458.60009765625,2.5,,19.05451011657715,,70.5999984741211,88.80000305175781,26.600000381469727,0.3498525321483612,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2051521781,"Jan 2, 2019, 9:10:35 PM",Ridgeline Trail,Hike,Oops I’ll have to edit out the car part later!,4772,8.38,,false,My black scoots,activities/2051521781.gpx,,,4772.0,4595.0,8380.5,16.5,,225.89051818847656,,224.39999389648438,379.6000061035156,26.0,-0.760097861289978,,,,,,,,,723.94580078125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3492473.0,,,,,,,,,,
2184065220,"Mar 1, 2019, 3:43:01 PM",Rio Istián and a little lake paddling,Stand Up Paddling,"Lotsa birds, and a little breeze to help us along on the way back!",6740,5.86,,false,,activities/2184065220.gpx,,,6740.0,5017.0,5867.0,2.5,,44.81431198120117,,30.600000381469727,51.099998474121094,44.400001525878906,0.16362707316875458,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2186995274,"Mar 2, 2019, 2:16:28 PM",Volcán Maderas and some monkeys 🐒 🌋 ,Hike,,27616,14.37,,false,My black scoots,activities/2186995274.gpx,,,27616.0,15361.0,14372.599609375,4.199999809265137,,1298.08642578125,,71.5,1337.9000244140625,50.0,0.0,,,,,,,,,1241.5706787109375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3492473.0,,,,,,,,,,
